,富国天惠,兴全全球视野,兴全趋势,汇添富优势精选
Date,161005.OF,340006.OF,163402.OF,519008.OF
06/09/2016,9.247462,6.587562,11.761698,9.281236
07/09/2016,9.241524,6.621466,11.766143,9.266319
08/09/2016,9.257717,6.607151,11.760957,9.279324
09/09/2016,9.194563,6.602254,11.78244,9.215447
12/09/2016,9.00834,6.476809,11.635762,9.039117
13/09/2016,9.055841,6.501672,11.74466,9.04409
14/09/2016,9.00834,6.470404,11.685395,8.98901
19/09/2016,9.102801,6.559308,11.757994,9.064744
20/09/2016,9.095784,6.564206,11.743919,9.079279
21/09/2016,9.115756,6.591329,11.76392,9.122119
22/09/2016,9.151381,6.610918,11.857261,9.157308
23/09/2016,9.146523,6.609788,11.855039,9.132446
26/09/2016,9.040727,6.506192,11.696507,9.012725
27/09/2016,9.091466,6.560062,11.746141,9.059007
28/09/2016,9.114137,6.574377,11.751327,9.039117
29/09/2016,9.142745,6.599993,11.761698,9.069717
30/09/2016,9.175131,6.639925,11.80022,9.090371
10/10/2016,9.291723,6.768007,11.997273,9.230747
11/10/2016,9.309536,6.789479,12.052092,9.266702
12/10/2016,9.317633,6.783452,12.034313,9.295389
13/10/2016,9.292263,6.779685,12.055796,9.260582
14/10/2016,9.263655,6.754069,11.983197,9.242604
17/10/2016,9.208598,6.725438,11.932823,9.187525
18/10/2016,9.308456,6.809068,12.044684,9.277029
19/10/2016,9.261496,6.777048,11.98542,9.22654
20/10/2016,9.297121,6.784205,11.996532,9.234954
21/10/2016,9.263115,6.756705,11.947639,9.213152
24/10/2016,9.321951,6.810952,12.009866,9.275499
25/10/2016,9.336525,6.813589,12.019497,9.289651
26/10/2016,9.325189,6.784582,11.978753,9.286209
27/10/2016,9.330587,6.76763,11.945417,9.275116
28/10/2016,9.298201,6.741637,11.938749,9.255609
31/10/2016,9.257717,6.723178,11.942453,9.236867
01/11/2016,9.335445,6.757082,12.03135,9.311836
02/11/2016,9.290104,6.723932,11.98542,9.241074
03/11/2016,9.30036,6.73787,12.003199,9.258287
04/11/2016,9.252859,6.695301,11.984679,9.218125
07/11/2016,9.213456,6.642185,11.994309,9.215065
08/11/2016,9.247462,6.705473,12.030609,9.306099
09/11/2016,9.218853,6.672699,11.982457,9.219655
10/11/2016,9.287945,6.721671,12.098762,9.300744
11/11/2016,9.263115,6.703589,12.08765,9.246429
14/11/2016,9.261496,6.724308,12.091354,9.2296
15/11/2016,9.313854,6.732596,12.114319,9.248724
16/11/2016,9.311695,6.758966,12.146174,9.248724
17/11/2016,9.317633,6.71376,12.121727,9.248724
18/11/2016,9.291184,6.683623,12.077279,9.224245
21/11/2016,9.27553,6.687391,12.092095,9.233424
22/11/2016,9.302519,6.730712,12.143951,9.271674
23/11/2016,9.312775,6.722048,12.147655,9.274351
24/11/2016,9.333826,6.702836,12.129135,9.263642
25/11/2016,9.359735,6.760096,12.176547,9.298831
28/11/2016,9.359735,6.755575,12.161731,9.329813
29/11/2016,9.435844,6.721295,12.118764,9.34932
30/11/2016,9.402378,6.670438,12.079502,9.341288
01/12/2016,9.44556,6.696055,12.150619,9.436147
02/12/2016,9.32303,6.638795,12.047647,9.288121
05/12/2016,9.307377,6.621843,11.990605,9.216977
06/12/2016,9.338144,6.611671,11.992087,9.239162
07/12/2016,9.392662,6.645575,12.029127,9.292329
08/12/2016,9.375929,6.599993,12.011348,9.258669
09/12/2016,9.339224,6.550644,11.988383,9.270909
12/12/2016,9.015357,6.320096,11.743261,8.879234
13/12/2016,9.067716,6.335918,11.723032,8.885737
14/12/2016,9.00834,6.253795,11.683765,8.804648
15/12/2016,9.020755,6.250028,11.699234,8.769076
16/12/2016,9.069875,6.340062,11.764679,8.883059
19/12/2016,9.075812,6.315953,11.717083,8.835247
20/12/2016,9.045585,6.305028,11.665916,8.798528
21/12/2016,9.108199,6.337802,11.728982,8.870437
22/12/2016,9.092546,6.332905,11.721842,8.896447
23/12/2016,9.020755,6.298624,11.633789,8.832187
26/12/2016,9.018596,6.301261,11.692095,8.883059
27/12/2016,9.014278,6.29448,11.711133,8.882677
28/12/2016,8.958141,6.277905,11.688525,8.865082
29/12/2016,8.940328,6.282425,11.669486,8.837542
30/12/2016,8.977033,6.314446,11.700424,8.869289
03/01/2017,9.055841,6.335542,11.768249,8.965296
04/01/2017,9.194024,6.37472,11.844403,9.032997
05/01/2017,9.175671,6.378863,11.869392,9.035675
06/01/2017,9.119534,6.345713,11.799187,8.955351
09/01/2017,9.12925,6.345713,11.856303,8.936609
10/01/2017,9.104421,6.328384,11.824175,8.882294
11/01/2017,9.014818,6.262083,11.739691,8.81115
12/01/2017,8.927374,6.224788,11.638548,8.708259
13/01/2017,8.830754,6.124206,11.556444,8.589303
16/01/2017,8.658565,5.986706,11.399376,8.442043
17/01/2017,8.725497,6.026638,11.469581,8.503242
18/01/2017,8.74331,6.028521,11.47791,8.523897
19/01/2017,8.736832,5.999138,11.4791,8.49674
20/01/2017,8.823737,6.074857,11.61356,8.618755
23/01/2017,8.848566,6.093316,11.640928,8.66695
24/01/2017,8.833992,6.064686,11.606421,8.64706
25/01/2017,8.871237,6.096706,11.644498,8.669627
26/01/2017,8.899305,6.137768,11.700424,8.728531
03/02/2017,8.872856,6.112528,11.655207,8.692959
06/02/2017,8.895527,6.163007,11.737311,8.746891
07/02/2017,8.845328,6.141535,11.746831,8.699462
08/02/2017,8.905783,6.158864,11.818225,8.738094
09/02/2017,8.930612,6.183727,11.857493,8.778256
10/02/2017,8.927914,6.161877,11.902709,8.772901
13/02/2017,9.006721,6.207836,11.957445,8.851695
14/02/2017,8.988908,6.221775,12.03122,8.84481
15/02/2017,8.941408,6.172802,11.876531,8.788201
16/02/2017,8.999704,6.180336,11.880101,8.830657
17/02/2017,8.972715,6.146809,11.803946,8.816123
20/02/2017,9.133029,6.195028,11.959825,8.883059
21/02/2017,9.184847,6.231569,12.03479,8.940051
22/02/2017,9.232348,6.232699,12.064538,8.962618
23/02/2017,9.212916,6.285816,12.071677,8.989775
24/02/2017,9.211297,6.323863,12.062158,8.986715
27/02/2017,9.160557,6.303898,12.005042,8.920161
28/02/2017,9.189705,6.29109,12.053828,8.927046
01/03/2017,9.200501,6.29561,12.083576,8.925134
02/03/2017,9.162177,6.26698,12.065727,8.866994
03/03/2017,9.209677,6.292973,12.088336,8.873879
06/03/2017,9.319252,6.330644,12.17282,8.964913
07/03/2017,9.407775,6.374343,12.247784,8.986333
08/03/2017,9.423969,6.369069,12.201378,8.964148
09/03/2017,9.356497,6.331021,12.126413,8.921309
10/03/2017,9.399139,6.329137,12.125223,8.959558
13/03/2017,9.510333,6.366432,12.291811,9.034527
14/03/2017,9.425588,6.332528,12.216847,9.046385
15/03/2017,9.429366,6.312562,12.209707,9.053652
16/03/2017,9.436923,6.344583,12.250164,9.085399
17/03/2017,9.389963,6.285062,12.150211,9.03797
20/03/2017,9.447719,6.307665,12.114514,9.057477
21/03/2017,9.558373,6.317083,12.129983,9.128621
22/03/2017,9.594538,6.32311,12.101425,9.118676
23/03/2017,9.669567,6.32311,12.1633,9.139713
24/03/2017,9.667408,6.365678,12.233505,9.19135
27/03/2017,9.520049,6.319343,12.212087,9.125178
28/03/2017,9.514651,6.303521,12.228746,9.120589
29/03/2017,9.531924,6.247014,12.208517,9.117146
30/03/2017,9.454736,6.140028,12.083576,8.963383
31/03/2017,9.548657,6.119686,12.116894,9.016167
05/04/2017,9.693857,6.195781,12.295381,9.107201
06/04/2017,9.699795,6.21085,12.351307,9.122119
07/04/2017,9.702494,6.219514,12.394144,9.155396
10/04/2017,9.628544,6.18222,12.370345,9.070099
11/04/2017,9.583203,6.221775,12.490527,9.032997
12/04/2017,9.568089,6.21085,12.411992,9.054417
13/04/2017,9.626925,6.237596,12.44174,9.131681
14/04/2017,9.520589,6.168281,12.30252,9.036057
17/04/2017,9.521668,6.124583,12.202568,9.047532
18/04/2017,9.625845,6.072973,12.16687,9.122883
19/04/2017,9.609652,6.047734,12.102615,9.121736
20/04/2017,9.722465,6.056398,12.147832,9.183318
21/04/2017,9.673346,6.068076,12.118084,9.169548
24/04/2017,9.484424,6.01948,11.965775,9.059007
25/04/2017,9.585902,6.019104,12.003852,9.124413
26/04/2017,9.551896,5.985576,12.043119,9.132063
27/04/2017,9.582663,5.976912,12.02646,9.124796
28/04/2017,9.563231,6.004788,12.007422,9.071629
02/05/2017,9.586981,5.979925,12.003852,9.113321
03/05/2017,9.581044,5.955439,11.946736,9.124796
04/05/2017,9.54164,5.939617,11.871772,9.112939
05/05/2017,9.429906,5.905336,11.774199,9.089606
08/05/2017,9.309536,5.866158,11.699234,9.034527
09/05/2017,9.34732,5.862015,11.75278,9.036057
10/05/2017,9.287945,5.784412,11.657587,9.042942
11/05/2017,9.343542,5.76746,11.650448,9.065127
12/05/2017,9.375389,5.768213,11.661157,9.084252
15/05/2017,9.457975,5.804754,11.744451,9.137036
16/05/2017,9.645817,5.914001,11.857493,9.285061
17/05/2017,9.579425,5.895542,11.858682,9.247577
18/05/2017,9.516271,5.889138,11.817035,9.214682
19/05/2017,9.499537,5.850713,11.794427,9.197852
22/05/2017,9.472549,5.794583,11.743261,9.233424
23/05/2017,9.450418,5.714344,11.658777,9.21889
24/05/2017,9.419111,5.731296,11.699234,9.216977
25/05/2017,9.44448,5.841672,11.845593,9.238397
26/05/2017,9.448259,5.864275,11.857493,9.22807
31/05/2017,9.443401,5.774994,11.859872,9.20512
01/06/2017,9.380787,5.593796,11.782528,9.204355
02/06/2017,9.398599,5.595679,11.802757,9.212387
05/06/2017,9.432065,5.66085,11.857493,9.204737
06/06/2017,9.525987,5.664994,11.947926,9.333638
07/06/2017,9.712749,5.82133,12.187099,9.481281
08/06/2017,9.790477,5.831124,12.248974,9.621657
09/06/2017,9.821784,5.855234,12.31442,9.667174
12/06/2017,9.80883,5.800234,12.283482,9.669469
13/06/2017,9.85741,5.875953,12.372725,9.685151
14/06/2017,9.799654,5.846193,12.296571,9.534065
15/06/2017,9.841216,5.920028,12.31442,9.607504
16/06/2017,9.876302,5.90948,12.31204,9.56696
19/06/2017,9.923802,5.911364,12.357256,9.686681
20/06/2017,9.90545,5.9027,12.339408,9.623952
21/06/2017,10.027979,5.911741,12.401283,9.76165
22/06/2017,9.923802,5.855234,12.30966,9.688976
23/06/2017,10.008547,5.874823,12.364396,9.826674
26/06/2017,10.190992,5.975028,12.545263,9.892463
27/06/2017,10.201248,5.956946,12.572631,9.920385
28/06/2017,10.09923,5.939994,12.457209,9.771977
29/06/2017,10.131077,5.956569,12.542883,9.834324
30/06/2017,10.187214,5.943008,12.559542,9.866836
03/07/2017,10.173179,5.977288,12.58929,9.838914
04/07/2017,10.095451,5.974275,12.520275,9.721105
05/07/2017,10.168861,5.93811,12.665444,9.845034
06/07/2017,10.22068,5.888008,12.658305,9.869896
07/07/2017,10.181816,5.859378,12.667824,9.800282
10/07/2017,10.090054,5.794583,12.634506,9.777715
11/07/2017,10.05011,5.740713,12.57739,9.867983
12/07/2017,9.994513,5.726022,12.538123,9.764327
13/07/2017,9.992354,5.717734,12.555972,9.760502
14/07/2017,9.935677,5.735816,12.602379,9.806402
17/07/2017,9.734341,5.504138,12.389384,9.619744
18/07/2017,9.771045,5.508659,12.407233,9.550513
19/07/2017,9.849313,5.560645,12.538123,9.634279
20/07/2017,9.923263,5.596056,12.564301,9.670999
21/07/2017,9.932439,5.575714,12.516705,9.604444
24/07/2017,9.974002,5.553864,12.554782,9.682856
25/07/2017,9.949172,5.565166,12.529794,9.665261
26/07/2017,9.8315,5.558385,12.488147,9.57767
27/07/2017,9.879001,5.698522,12.565491,9.5639
28/07/2017,9.92974,5.7377,12.58691,9.646136
31/07/2017,9.915166,5.76972,12.632127,9.71881
01/08/2017,9.903291,5.775371,12.686863,9.767005
02/08/2017,9.862268,5.710953,12.633316,9.71269
03/08/2017,9.823944,5.719618,12.572631,9.624717
04/08/2017,9.78454,5.683453,12.491717,9.519531
07/08/2017,9.871444,5.73883,12.57739,9.597177
08/08/2017,9.854711,5.754275,12.607138,9.622422
09/08/2017,9.921643,5.785542,12.669014,9.766622
10/08/2017,9.897893,5.752391,12.601189,9.75706
11/08/2017,9.799114,5.703042,12.470298,9.641546
14/08/2017,10.035536,5.828487,12.57858,9.774272
15/08/2017,10.063605,5.838658,12.621417,9.808314
16/08/2017,10.072241,5.893658,12.641646,9.784982
17/08/2017,10.09815,5.948658,12.671394,9.795692
18/08/2017,10.118662,5.915508,12.669014,9.803342
21/08/2017,10.182356,5.905336,12.696382,9.856509
22/08/2017,10.1721,5.858248,12.72732,9.859186
23/08/2017,10.09869,5.8202,12.702331,9.831646
24/08/2017,10.043093,5.788933,12.638076,9.806402
25/08/2017,10.081957,5.82585,12.691622,9.897435
28/08/2017,10.155906,5.856741,12.75493,9.993059
29/08/2017,10.150509,5.815679,12.77234,9.965137
30/08/2017,10.184515,5.831501,12.781836,9.998032
31/08/2017,10.241731,5.82472,12.792915,9.990764
01/09/2017,10.357243,5.846946,12.862553,10.048521
04/09/2017,10.449005,5.909104,12.881545,10.077973
05/09/2017,10.537529,5.897802,12.959097,10.156767
06/09/2017,10.539688,5.915884,12.992334,10.08677
07/09/2017,10.497585,5.914001,12.948019,10.081415
08/09/2017,10.512159,5.895542,12.963846,10.114693
11/09/2017,10.603921,5.921535,12.949601,10.193486
12/09/2017,10.525114,5.944515,12.976507,10.180864
13/09/2017,10.603921,5.973145,12.968594,10.309382
14/09/2017,10.566137,5.946021,12.921113,10.245888
15/09/2017,10.591507,5.897049,12.905286,10.2784
18/09/2017,10.687587,5.942631,12.981255,10.351839
19/09/2017,10.643325,5.901569,12.976507,10.387794
20/09/2017,10.765315,5.93585,13.031901,10.406919
21/09/2017,10.70432,5.904583,13.025571,10.292935
22/09/2017,10.701081,5.886878,13.000248,10.287963
25/09/2017,10.696223,5.815302,13.00183,10.264248
26/09/2017,10.649263,5.810782,13.022405,10.250096
27/09/2017,10.691365,5.831124,13.033484,10.271515
28/09/2017,10.763156,5.830748,13.073051,10.307087
29/09/2017,10.860316,5.8477,13.155352,10.442491
09/10/2017,10.986084,5.909857,13.285132,10.599696
10/10/2017,11.011453,5.96222,13.321534,10.69073
11/10/2017,11.120488,5.973145,13.397504,10.788266
12/10/2017,11.11509,5.996878,13.457646,10.823073
13/10/2017,11.158273,6.001021,13.490883,10.911812
16/10/2017,11.175545,5.920405,13.484552,10.872415
17/10/2017,11.246796,5.905336,13.508292,10.913342
18/10/2017,11.246796,5.95883,13.593758,10.979131
19/10/2017,11.222506,5.949412,13.617498,10.991371
20/10/2017,11.200375,5.938864,13.626994,10.949296
23/10/2017,11.321285,5.965987,13.740948,10.999785
24/10/2017,11.341257,5.996878,13.7362,11.04339
25/10/2017,11.436798,6.07674,13.839075,11.257587
26/10/2017,11.447593,6.048864,13.932454,11.287039
27/10/2017,11.543673,6.070336,13.967273,11.322994
30/10/2017,11.411428,6.035302,13.927706,11.412497
31/10/2017,11.426542,6.02174,13.986266,11.480581
01/11/2017,11.375803,5.975405,13.978352,11.433917
02/11/2017,11.323984,5.998008,13.970439,11.412115
03/11/2017,11.304552,6.035302,14.025833,11.347091
06/11/2017,11.52748,6.18674,14.255324,11.697838
07/11/2017,11.559327,6.214994,14.36453,11.755595
08/11/2017,11.489156,6.204822,14.266403,11.630902
09/11/2017,11.586856,6.283932,14.38827,11.781987
10/11/2017,11.808704,6.429343,14.619343,11.963672
13/11/2017,11.887511,6.423692,14.700061,12.057766
14/11/2017,11.723419,6.331774,14.557618,11.936515
15/11/2017,11.651089,6.302768,14.461074,11.778927
16/11/2017,11.829216,6.427836,14.660493,12.027167
17/11/2017,11.612765,6.371329,14.58769,11.833624
20/11/2017,11.781175,6.456466,14.71114,12.010719
21/11/2017,11.955523,6.54311,14.954874,12.202732
22/11/2017,11.848108,6.48924,14.845669,12.099076
23/11/2017,11.450292,6.231946,14.413593,11.488996
24/11/2017,11.365547,6.202186,14.400932,11.425885
27/11/2017,11.156653,6.102734,14.16511,11.156608
28/11/2017,11.339638,6.18674,14.277482,11.317639
29/11/2017,11.308331,6.182973,14.261655,11.266767
30/11/2017,11.195517,6.081261,14.114464,11.02044
01/12/2017,11.349893,6.163384,14.22367,11.107649
04/12/2017,11.343956,6.211603,14.28223,11.274034
05/12/2017,11.126966,6.176946,14.218922,11.22584
06/12/2017,11.16367,6.175062,14.236331,11.159668
07/12/2017,11.047618,6.104617,14.112881,11.00667
08/12/2017,11.199835,6.191261,14.320214,11.240375
11/12/2017,11.491315,6.277905,14.540209,11.55708
12/12/2017,11.457309,6.249651,14.385105,11.464134
13/12/2017,11.555009,6.309925,14.516468,11.669151
14/12/2017,11.57714,6.275644,14.483232,11.655382
15/12/2017,11.440036,6.221775,14.331293,11.548283
18/12/2017,11.368786,6.187117,14.36453,11.557463
19/12/2017,11.514525,6.276021,14.538626,11.682156
20/12/2017,11.541514,6.265096,14.582941,11.706253
21/12/2017,11.641373,6.358898,14.760203,11.860399
22/12/2017,11.620322,6.317083,14.700061,11.898266
25/12/2017,11.531798,6.252288,14.595603,11.816412
26/12/2017,11.464326,6.253042,14.681068,11.798052
27/12/2017,11.264069,6.174686,14.483232,11.553638
28/12/2017,11.349893,6.221021,14.586107,11.649644
29/12/2017,11.470804,6.268487,14.660493,11.752535
02/01/2018,11.608447,6.323863,14.867826,11.822914
03/01/2018,11.698589,6.371706,14.878905,11.890998
04/01/2018,11.753647,6.409754,14.921638,12.091426
05/01/2018,11.744471,6.415028,14.967536,12.100988
08/01/2018,11.67322,6.447048,14.994442,12.113228
09/01/2018,11.761204,6.54198,15.094152,12.331632
10/01/2018,11.754726,6.582288,15.087821,12.29759
11/01/2018,11.723959,6.598486,15.021348,12.240216
12/01/2018,11.775238,6.624856,15.067246,12.273876
15/01/2018,11.629498,6.617322,14.973867,12.209637
16/01/2018,11.655407,6.68626,15.092569,12.285772
17/01/2018,11.574441,6.6015,15.065663,12.176725
18/01/2018,11.571742,6.572493,15.095734,12.216378
19/01/2018,11.500491,6.506192,15.021348,12.256428
22/01/2018,11.792511,6.67948,15.329973,12.573654
23/01/2018,11.900466,6.693418,15.38695,12.633531
24/01/2018,11.881574,6.713007,15.52781,12.588326
25/01/2018,11.79521,6.601123,15.473998,12.501882
26/01/2018,11.795749,6.604137,15.505652,12.535984
29/01/2018,11.577679,6.481706,15.266665,12.361906
30/01/2018,11.558247,6.445165,15.200192,12.440023
31/01/2018,11.484838,6.473418,15.182782,12.411869
01/02/2018,11.305632,6.386774,14.946961,12.107332
02/02/2018,11.417905,6.43424,15.157459,12.328597
05/02/2018,11.208472,6.407117,15.103648,12.226688
06/02/2018,10.739406,6.167151,14.614595,11.754814
07/02/2018,10.580711,5.970131,14.442082,11.486362
08/02/2018,10.756139,5.967494,14.408845,11.566065
09/02/2018,10.491108,5.706433,13.94195,11.149309
12/02/2018,10.871111,5.87859,14.291726,11.558531
13/02/2018,10.982305,5.96109,14.40568,11.608494
14/02/2018,11.049238,5.987836,14.535461,11.721902
22/02/2018,11.304552,6.160747,14.815597,11.997889
23/02/2018,11.272705,6.199172,14.821928,11.962598
26/02/2018,11.535577,6.244754,15.045088,12.222326
27/02/2018,11.489156,6.195028,14.969119,12.122797
28/02/2018,11.457309,6.15924,14.964371,12.073627
01/03/2018,11.577679,6.201055,15.136884,12.226688
02/03/2018,11.476201,6.177699,14.972284,12.091471
05/03/2018,11.477821,6.210096,15.027678,12.058162
06/03/2018,11.639754,6.299754,15.197027,12.263566
07/03/2018,11.547452,6.26698,15.065663,12.210034
08/03/2018,11.662964,6.353624,15.184365,12.430506
09/03/2018,11.84379,6.425576,15.371123,12.522105
12/03/2018,12.006802,6.440267,15.483494,12.741388
13/03/2018,11.930154,6.37472,15.342634,12.592688
14/03/2018,11.823278,6.306158,15.214436,12.557
15/03/2018,11.869699,6.349857,15.303067,12.628376
16/03/2018,11.709385,6.29335,15.133719,12.526864
19/03/2018,11.783334,6.34835,15.20494,12.589912
20/03/2018,11.899387,6.361158,15.193861,12.565327
21/03/2018,11.752027,6.320096,15.087821,12.552638
22/03/2018,11.622481,6.221021,14.946961,12.367457
23/03/2018,11.175545,6.034172,14.42942,11.995113
26/03/2018,11.343956,6.06996,14.530713,12.104556
27/03/2018,11.526401,6.123453,14.742794,12.219551
28/03/2018,11.402792,5.991227,14.483232,11.962201
29/03/2018,11.450292,6.075987,14.616178,12.075609
30/03/2018,11.638674,6.137014,14.725384,12.273876
02/04/2018,11.648889,6.149069,14.810849,12.270703
03/04/2018,11.532287,6.088419,14.681068,12.219154
04/04/2018,11.428703,6.04133,14.584524,12.052214
09/04/2018,11.435496,6.031158,14.563949,11.933651
10/04/2018,11.611531,6.131364,14.630422,12.154123
11/04/2018,11.704926,6.21198,14.71747,12.143416
12/04/2018,11.66304,6.207836,14.632005,12.062127
13/04/2018,11.558324,6.147939,14.557618,11.913031
16/04/2018,11.579267,6.111398,14.449995,11.834914
17/04/2018,11.339271,5.978419,14.193599,11.581133
18/04/2018,11.417949,6.036056,14.345537,11.728643
19/04/2018,11.502287,6.072597,14.419924,11.915807
20/04/2018,11.295687,6.009309,14.228418,11.7679
23/04/2018,11.158707,5.90609,14.150866,11.689387
24/04/2018,11.532287,6.10424,14.465822,11.968942
25/04/2018,11.642663,6.169788,14.40568,12.104556
26/04/2018,11.351157,6.039446,14.152449,11.926117
27/04/2018,11.389081,6.071843,14.093889,12.070058
02/05/2018,11.463797,6.126466,14.081227,12.184656
03/05/2018,11.601343,6.154343,14.203095,12.21162
04/05/2018,11.623418,6.177699,14.136622,12.290927
07/05/2018,11.810773,6.339309,14.34712,12.501089
08/05/2018,11.882093,6.359651,14.484814,12.57762
09/05/2018,11.878697,6.361158,14.491145,12.537966
10/05/2018,11.958507,6.409754,14.524382,12.605774
11/05/2018,11.813604,6.328384,14.416759,12.532415
14/05/2018,11.845301,6.358898,14.557618,12.594671
15/05/2018,12.065487,6.455336,14.62884,12.791351
16/05/2018,12.026997,6.444411,14.568697,12.726716
17/05/2018,11.890584,6.339685,14.443664,12.564534
18/05/2018,11.962469,6.381877,14.513303,12.639479
21/05/2018,12.123788,6.433863,14.63517,12.769542
22/05/2018,12.182655,6.460987,14.616178,12.874226
23/05/2018,12.026997,6.365678,14.468987,12.735836
24/05/2018,12.000393,6.339685,14.372443,12.640272
25/05/2018,11.916055,6.304274,14.358199,12.587533
28/05/2018,11.930206,6.371706,14.362947,12.654944
29/05/2018,11.622852,6.262459,14.320214,12.435661
30/05/2018,11.490967,6.147939,14.128708,12.294495
31/05/2018,11.719643,6.257562,14.385105,12.638289
01/06/2018,11.505684,6.150953,14.230001,12.318684
04/06/2018,11.603607,6.208966,14.366112,12.290134
05/06/2018,11.875301,6.353247,14.586107,12.390853
06/06/2018,11.951715,6.366055,14.582941,12.376974
07/06/2018,11.842471,6.335918,14.590855,12.263169
08/06/2018,11.800585,6.336672,14.475318,12.205672
11/06/2018,11.628512,6.273384,14.438916,12.08354
12/06/2018,11.850962,6.37472,14.666824,12.264755
13/06/2018,11.70719,6.301261,14.546539,12.08473
14/06/2018,11.629078,6.256055,14.435751,11.94515
15/06/2018,11.445118,6.211603,14.309135,11.819053
19/06/2018,10.949842,5.934343,13.77735,11.331318
20/06/2018,11.13833,6.006672,13.888139,11.591046
21/06/2018,10.980408,5.961843,13.658648,11.490327
22/06/2018,11.068143,6.011946,13.802673,11.591046
25/06/2018,10.960597,5.919652,13.58901,11.514912
26/06/2018,10.942484,5.910987,13.539946,11.462966
27/06/2018,10.64362,5.776501,13.304125,11.281751
28/06/2018,10.6023,5.722254,13.139525,11.162791
29/06/2018,11.021728,5.994617,13.546277,11.514912
02/07/2018,10.866636,5.842049,13.256644,11.244477
03/07/2018,10.893239,5.839035,13.304125,11.195307
04/07/2018,10.7806,5.726398,13.130028,10.977214
05/07/2018,10.579093,5.606604,12.951184,10.750794
06/07/2018,10.633998,5.613385,12.96068,10.832083
09/07/2018,10.880221,5.856364,13.289881,11.20522
10/07/2018,10.929465,5.882357,13.351606,11.237339
11/07/2018,10.797014,5.824343,13.155352,11.140189
12/07/2018,11.121349,5.974651,13.446567,11.396745
13/07/2018,11.347761,6.033042,13.552608,11.494689
16/07/2018,11.340403,6.02174,13.574765,11.514516
17/07/2018,11.296253,6.003658,13.601671,11.360661
18/07/2018,11.198329,5.914378,13.53045,11.289285
19/07/2018,11.142859,5.846946,13.509875,11.218702
20/07/2018,11.233423,5.926432,13.608002,11.261528
23/07/2018,11.043237,5.900063,13.709294,11.188566
24/07/2018,11.213046,5.936604,13.929289,11.407055
25/07/2018,11.267951,5.99085,13.967273,11.409831
26/07/2018,11.033049,5.865782,13.785264,11.302767
27/07/2018,10.967955,5.813042,13.783681,11.242098
30/07/2018,10.842297,5.701535,13.649152,11.026384
31/07/2018,10.79192,5.718111,13.696633,11.094191
01/08/2018,10.67079,5.594172,13.546277,10.870943
02/08/2018,10.51966,5.54407,13.345275,10.666729
03/08/2018,10.273437,5.397906,13.182257,10.363778
06/08/2018,9.994951,5.270954,13.041398,10.076292
07/08/2018,10.318719,5.467221,13.288298,10.374088
08/08/2018,10.097402,5.336878,13.122115,10.181769
09/08/2018,10.404756,5.554241,13.375346,10.463704
10/08/2018,10.459661,5.60359,13.425992,10.521201
13/08/2018,10.512868,5.644652,13.418079,10.546579
14/08/2018,10.489094,5.578351,13.340527,10.47679
15/08/2018,10.246834,5.437837,13.131611,10.192079
16/08/2018,10.118911,5.406193,13.055642,10.124669
17/08/2018,9.852311,5.311638,12.940105,9.824097
20/08/2018,9.887405,5.345543,13.014492,9.881198
21/08/2018,10.111553,5.461193,13.141107,10.182959
22/08/2018,10.038535,5.402803,13.04298,10.103256
23/08/2018,10.098534,5.457803,13.096792,10.165115
24/08/2018,10.113251,5.473248,13.058807,10.109997
27/08/2018,10.404756,5.641261,13.335779,10.472031
28/08/2018,10.443812,5.6277,13.313621,10.487099
29/08/2018,10.336266,5.565166,13.240817,10.395104
30/08/2018,10.220796,5.484549,13.169596,10.2698
31/08/2018,10.112119,5.437837,13.103123,10.116341
03/09/2018,10.108156,5.399789,13.071469,10.039018
04/09/2018,10.233249,5.489823,13.191753,10.191286
05/09/2018,10.010799,5.385097,13.035067,10.018794
06/09/2018,9.874386,5.321056,12.906869,9.88437
07/09/2018,9.850613,5.347049,12.963846,10.007691
10/09/2018,9.663823,5.238933,12.781836,9.829252
11/09/2018,9.635522,5.233659,12.786584,9.743601
12/09/2018,9.538165,5.155303,12.732772,9.614728
13/09/2018,9.585145,5.160954,12.758095,9.619486
14/09/2018,9.540429,5.142118,12.718528,9.611159
17/09/2018,9.392129,5.026468,12.607739,9.483872
18/09/2018,9.637786,5.113865,12.770757,9.662708
19/09/2018,9.787218,5.228008,12.964935,9.8237
20/09/2018,9.775331,5.223865,12.928143,9.824493
21/09/2018,10.010233,5.354584,13.189772,10.078671
25/09/2018,9.938914,5.291296,13.124365,10.029897
26/09/2018,10.047025,5.344789,13.255179,10.184545
27/09/2018,9.971743,5.311638,13.112101,10.14172
28/09/2018,10.067968,5.359858,13.31241,10.275748
08/10/2018,9.59307,5.116125,12.881132,9.893887
09/10/2018,9.574957,5.087495,12.860692,9.932747
10/10/2018,9.539297,5.068659,12.770757,9.877232
11/10/2018,9.011757,4.823796,12.243411,9.46008
12/10/2018,9.156661,4.864858,12.331302,9.618296
15/10/2018,9.015153,4.811742,12.231147,9.494182
16/10/2018,8.867986,4.71681,12.018574,9.377205
17/10/2018,8.889495,4.743557,11.994046,9.428357
18/10/2018,8.671573,4.644858,11.716066,9.169421
19/10/2018,8.963645,4.839242,12.043102,9.382756
22/10/2018,9.37628,5.059995,12.572491,9.811408
23/10/2018,9.152132,4.946981,12.274071,9.524715
