date,acc_name_ch,nav_adj,acc_code
30/05/2008,汇添富优势精选,4.483301,519008.OF
02/06/2008,汇添富优势精选,4.48399,519008.OF
03/06/2008,汇添富优势精选,4.489331,519008.OF
04/06/2008,汇添富优势精选,4.454358,519008.OF
05/06/2008,汇添富优势精选,4.423519,519008.OF
06/06/2008,汇添富优势精选,4.409565,519008.OF
10/06/2008,汇添富优势精选,4.220054,519008.OF
11/06/2008,汇添富优势精选,4.18198,519008.OF
12/06/2008,汇添富优势精选,4.12995,519008.OF
13/06/2008,汇添富优势精选,4.070858,519008.OF
16/06/2008,汇添富优势精选,4.037607,519008.OF
17/06/2008,汇添富优势精选,3.968522,519008.OF
18/06/2008,汇添富优势精选,4.069135,519008.OF
19/06/2008,汇添富优势精选,3.909601,519008.OF
20/06/2008,汇添富优势精选,3.978859,519008.OF
23/06/2008,汇添富优势精选,3.913908,519008.OF
24/06/2008,汇添富优势精选,3.984889,519008.OF
25/06/2008,汇添富优势精选,4.078266,519008.OF
26/06/2008,汇添富优势精选,4.091015,519008.OF
27/06/2008,汇添富优势精选,3.995053,519008.OF
30/06/2008,汇添富优势精选,3.97972,519008.OF
01/07/2008,汇添富优势精选,3.918216,519008.OF
02/07/2008,汇添富优势精选,3.917526,519008.OF
03/07/2008,汇添富优势精选,3.9699,519008.OF
04/07/2008,汇添富优势精选,3.950777,519008.OF
07/07/2008,汇添富优势精选,4.034678,519008.OF
08/07/2008,汇添富优势精选,4.050184,519008.OF
09/07/2008,汇添富优势精选,4.127711,519008.OF
10/07/2008,汇添富优势精选,4.12013,519008.OF
11/07/2008,汇添富优势精选,4.099284,519008.OF
14/07/2008,汇添富优势精选,4.113756,519008.OF
15/07/2008,汇添富优势精选,4.02572,519008.OF
16/07/2008,汇添富优势精选,3.975413,519008.OF
17/07/2008,汇添富优势精选,3.979203,519008.OF
18/07/2008,汇添富优势精选,4.031233,519008.OF
21/07/2008,汇添富优势精选,4.116168,519008.OF
22/07/2008,汇添富优势精选,4.107037,519008.OF
23/07/2008,汇添富优势精选,4.079127,519008.OF
24/07/2008,汇添富优势精选,4.153553,519008.OF
25/07/2008,汇添富优势精选,4.13822,519008.OF
28/07/2008,汇添富优势精选,4.145284,519008.OF
29/07/2008,汇添富优势精选,4.128055,519008.OF
30/07/2008,汇添富优势精选,4.115996,519008.OF
31/07/2008,汇添富优势精选,4.058626,519008.OF
01/08/2008,汇添富优势精选,4.078783,519008.OF
04/08/2008,汇添富优势精选,4.043982,519008.OF
05/08/2008,汇添富优势精选,3.992125,519008.OF
06/08/2008,汇添富优势精选,3.988162,519008.OF
07/08/2008,汇添富优势精选,3.956118,519008.OF
08/08/2008,汇添富优势精选,3.892718,519008.OF
11/08/2008,汇添富优势精选,3.813123,519008.OF
12/08/2008,汇添富优势精选,3.825183,519008.OF
13/08/2008,汇添富优势精选,3.842411,519008.OF
14/08/2008,汇添富优势精选,3.84913,519008.OF
15/08/2008,汇添富优势精选,3.842756,519008.OF
18/08/2008,汇添富优势精选,3.753514,519008.OF
19/08/2008,汇添富优势精选,3.776944,519008.OF
20/08/2008,汇添富优势精选,3.912013,519008.OF
21/08/2008,汇添富优势精选,3.822599,519008.OF
22/08/2008,汇添富优势精选,3.779528,519008.OF
25/08/2008,汇添富优势精选,3.767641,519008.OF
26/08/2008,汇添富优势精选,3.715267,519008.OF
27/08/2008,汇添富优势精选,3.678571,519008.OF
28/08/2008,汇添富优势精选,3.676848,519008.OF
29/08/2008,汇添富优势精选,3.715267,519008.OF
01/09/2008,汇添富优势精选,3.636706,519008.OF
02/09/2008,汇添富优势精选,3.585538,519008.OF
03/09/2008,汇添富优势精选,3.526273,519008.OF
04/09/2008,汇添富优势精选,3.539195,519008.OF
05/09/2008,汇添富优势精选,3.501292,519008.OF
08/09/2008,汇添富优势精选,3.467008,519008.OF
09/09/2008,汇添富优势精选,3.465802,519008.OF
10/09/2008,汇添富优势精选,3.460289,519008.OF
11/09/2008,汇添富优势精选,3.431863,519008.OF
12/09/2008,汇添富优势精选,3.434791,519008.OF
16/09/2008,汇添富优势精选,3.367257,519008.OF
17/09/2008,汇添富优势精选,3.312988,519008.OF
18/09/2008,汇添富优势精选,3.26785,519008.OF
19/09/2008,汇添富优势精选,3.403436,519008.OF
22/09/2008,汇添富优势精选,3.43393,519008.OF
23/09/2008,汇添富优势精选,3.346928,519008.OF
24/09/2008,汇添富优势精选,3.353991,519008.OF
25/09/2008,汇添富优势精选,3.3962,519008.OF
26/09/2008,汇添富优势精选,3.428245,519008.OF
06/10/2008,汇添富优势精选,3.368635,519008.OF
07/10/2008,汇添富优势精选,3.364845,519008.OF
08/10/2008,汇添富优势精选,3.336418,519008.OF
09/10/2008,汇添富优势精选,3.324014,519008.OF
10/10/2008,汇添富优势精选,3.264232,519008.OF
13/10/2008,汇添富优势精选,3.28594,519008.OF
14/10/2008,汇添富优势精选,3.256824,519008.OF
15/10/2008,汇添富优势精选,3.245109,519008.OF
16/10/2008,汇添富优势精选,3.209791,519008.OF
17/10/2008,汇添富优势精选,3.209274,519008.OF
20/10/2008,汇添富优势精选,3.227191,519008.OF
21/10/2008,汇添富优势精选,3.223746,519008.OF
22/10/2008,汇添富优势精选,3.216338,519008.OF
23/10/2008,汇添富优势精选,3.2203,519008.OF
24/10/2008,汇添富优势精选,3.193079,519008.OF
27/10/2008,汇添富优势精选,3.140706,519008.OF
28/10/2008,汇添富优势精选,3.152076,519008.OF
29/10/2008,汇添富优势精选,3.13123,519008.OF
30/10/2008,汇添富优势精选,3.141912,519008.OF
31/10/2008,汇添富优势精选,3.13123,519008.OF
03/11/2008,汇添富优势精选,3.127612,519008.OF
04/11/2008,汇添富优势精选,3.102287,519008.OF
05/11/2008,汇添富优势精选,3.140361,519008.OF
06/11/2008,汇添富优势精选,3.104526,519008.OF
07/11/2008,汇添富优势精选,3.098669,519008.OF
10/11/2008,汇添富优势精选,3.173095,519008.OF
11/11/2008,汇添富优势精选,3.15087,519008.OF
12/11/2008,汇添富优势精选,3.148975,519008.OF
13/11/2008,汇添富优势精选,3.199109,519008.OF
14/11/2008,汇添富优势精选,3.262682,519008.OF
17/11/2008,汇添富优势精选,3.308336,519008.OF
18/11/2008,汇添富优势精选,3.214787,519008.OF
19/11/2008,汇添富优势精选,3.281288,519008.OF
20/11/2008,汇添富优势精选,3.265783,519008.OF
21/11/2008,汇添富优势精选,3.248727,519008.OF
24/11/2008,汇添富优势精选,3.225469,519008.OF
25/11/2008,汇添富优势精选,3.221506,519008.OF
26/11/2008,汇添富优势精选,3.217544,519008.OF
27/11/2008,汇添富优势精选,3.261992,519008.OF
28/11/2008,汇添富优势精选,3.257685,519008.OF
01/12/2008,汇添富优势精选,3.270262,519008.OF
02/12/2008,汇添富优势精选,3.283011,519008.OF
03/12/2008,汇添富优势精选,3.336591,519008.OF
04/12/2008,汇添富优势精选,3.363122,519008.OF
05/12/2008,汇添富优势精选,3.393788,519008.OF
08/12/2008,汇添富优势精选,3.452537,519008.OF
09/12/2008,汇添富优势精选,3.423076,519008.OF
10/12/2008,汇添富优势精选,3.463735,519008.OF
11/12/2008,汇添富优势精选,3.432035,519008.OF
12/12/2008,汇添富优势精选,3.372942,519008.OF
15/12/2008,汇添富优势精选,3.395683,519008.OF
16/12/2008,汇添富优势精选,3.413773,519008.OF
17/12/2008,汇添富优势精选,3.435653,519008.OF
18/12/2008,汇添富优势精选,3.459945,519008.OF
19/12/2008,汇添富优势精选,3.492678,519008.OF
22/12/2008,汇添富优势精选,3.492334,519008.OF
23/12/2008,汇添富优势精选,3.422904,519008.OF
24/12/2008,汇添富优势精选,3.406882,519008.OF
25/12/2008,汇添富优势精选,3.404298,519008.OF
26/12/2008,汇添富优势精选,3.393961,519008.OF
29/12/2008,汇添富优势精选,3.401024,519008.OF
30/12/2008,汇添富优势精选,3.412912,519008.OF
31/12/2008,汇添富优势精选,3.412567,519008.OF
05/01/2009,汇添富优势精选,3.410155,519008.OF
06/01/2009,汇添富优势精选,3.407743,519008.OF
07/01/2009,汇添富优势精选,3.385519,519008.OF
08/01/2009,汇添富优势精选,3.345377,519008.OF
09/01/2009,汇添富优势精选,3.367429,519008.OF
12/01/2009,汇添富优势精选,3.363122,519008.OF
13/01/2009,汇添富优势精选,3.328666,519008.OF
14/01/2009,汇添富优势精选,3.362261,519008.OF
15/01/2009,汇添富优势精选,3.340898,519008.OF
16/01/2009,汇添富优势精选,3.362605,519008.OF
19/01/2009,汇添富优势精选,3.366223,519008.OF
20/01/2009,汇添富优势精选,3.367774,519008.OF
21/01/2009,汇添富优势精选,3.334006,519008.OF
22/01/2009,汇添富优势精选,3.342276,519008.OF
23/01/2009,汇添富优势精选,3.332284,519008.OF
02/02/2009,汇添富优势精选,3.363122,519008.OF
03/02/2009,汇添富优势精选,3.409811,519008.OF
04/02/2009,汇添富优势精选,3.445818,519008.OF
05/02/2009,汇添富优势精选,3.414634,519008.OF
06/02/2009,汇添富优势精选,3.503704,519008.OF
09/02/2009,汇添富优势精选,3.569344,519008.OF
10/02/2009,汇添富优势精选,3.587434,519008.OF
11/02/2009,汇添富优势精选,3.627748,519008.OF
12/02/2009,汇添富优势精选,3.661515,519008.OF
13/02/2009,汇添富优势精选,3.73439,519008.OF
16/02/2009,汇添富优势精选,3.749896,519008.OF
17/02/2009,汇添富优势精选,3.695282,519008.OF
18/02/2009,汇添富优势精选,3.618789,519008.OF
19/02/2009,汇添富优势精选,3.65738,519008.OF
20/02/2009,汇添富优势精选,3.69735,519008.OF
23/02/2009,汇添富优势精选,3.747656,519008.OF
24/02/2009,汇添富优势精选,3.674608,519008.OF
25/02/2009,汇添富优势精选,3.644804,519008.OF
26/02/2009,汇添富优势精选,3.535404,519008.OF
27/02/2009,汇添富优势精选,3.51318,519008.OF
02/03/2009,汇添富优势精选,3.527824,519008.OF
03/03/2009,汇添富优势精选,3.51542,519008.OF
04/03/2009,汇添富优势精选,3.658931,519008.OF
05/03/2009,汇添富优势精选,3.655313,519008.OF
06/03/2009,汇添富优势精选,3.612931,519008.OF
09/03/2009,汇添富优势精选,3.52679,519008.OF
10/03/2009,汇添富优势精选,3.55849,519008.OF
11/03/2009,汇添富优势精选,3.53058,519008.OF
12/03/2009,汇添富优势精选,3.503532,519008.OF
13/03/2009,汇添富优势精选,3.48751,519008.OF
16/03/2009,汇添富优势精选,3.519382,519008.OF
17/03/2009,汇添富优势精选,3.592774,519008.OF
18/03/2009,汇添富优势精选,3.597426,519008.OF
19/03/2009,汇添富优势精选,3.652729,519008.OF
20/03/2009,汇添富优势精选,3.646526,519008.OF
23/03/2009,汇添富优势精选,3.71923,519008.OF
24/03/2009,汇添富优势精选,3.732151,519008.OF
25/03/2009,汇添富优势精选,3.661343,519008.OF
26/03/2009,汇添富优势精选,3.740076,519008.OF
27/03/2009,汇添富优势精选,3.77815,519008.OF
30/03/2009,汇添富优势精选,3.775738,519008.OF
31/03/2009,汇添富优势精选,3.803303,519008.OF
01/04/2009,汇添富优势精选,3.852576,519008.OF
02/04/2009,汇添富优势精选,3.887549,519008.OF
03/04/2009,汇添富优势精选,3.850509,519008.OF
07/04/2009,汇添富优势精选,3.867909,519008.OF
08/04/2009,汇添富优势精选,3.761611,519008.OF
09/04/2009,汇添富优势精选,3.806404,519008.OF
10/04/2009,汇添富优势精选,3.914598,519008.OF
13/04/2009,汇添富优势精选,4.011076,519008.OF
14/04/2009,汇添富优势精选,4.046566,519008.OF
15/04/2009,汇添富优势精选,4.098767,519008.OF
16/04/2009,汇添富优势精选,4.092737,519008.OF
17/04/2009,汇添富优势精选,4.029682,519008.OF
20/04/2009,汇添富优势精选,4.110655,519008.OF
21/04/2009,汇添富优势精选,4.080333,519008.OF
22/04/2009,汇添富优势精选,3.924935,519008.OF
23/04/2009,汇添富优势精选,3.957151,519008.OF
24/04/2009,汇添富优势精选,3.915114,519008.OF
27/04/2009,汇添富优势精选,3.822254,519008.OF
28/04/2009,汇添富优势精选,3.839655,519008.OF
29/04/2009,汇添富优势精选,3.920972,519008.OF
30/04/2009,汇添富优势精选,3.962148,519008.OF
04/05/2009,汇添富优势精选,4.084123,519008.OF
05/05/2009,汇添富优势精选,4.084296,519008.OF
06/05/2009,汇添富优势精选,4.12616,519008.OF
07/05/2009,汇添富优势精选,4.141493,519008.OF
08/05/2009,汇添富优势精选,4.139254,519008.OF
11/05/2009,汇添富优势精选,4.028132,519008.OF
12/05/2009,汇添富优势精选,4.117718,519008.OF
13/05/2009,汇添富优势精选,4.154242,519008.OF
14/05/2009,汇添富优势精选,4.153381,519008.OF
15/05/2009,汇添富优势精选,4.157516,519008.OF
18/05/2009,汇添富优势精选,4.193006,519008.OF
19/05/2009,汇添富优势精选,4.23332,519008.OF
20/05/2009,汇添富优势精选,4.212301,519008.OF
21/05/2009,汇添富优势精选,4.13443,519008.OF
22/05/2009,汇添富优势精选,4.12237,519008.OF
25/05/2009,汇添富优势精选,4.170781,519008.OF
26/05/2009,汇添富优势精选,4.115306,519008.OF
27/05/2009,汇添富优势精选,4.160789,519008.OF
01/06/2009,汇添富优势精选,4.273289,519008.OF
02/06/2009,汇添富优势精选,4.294997,519008.OF
03/06/2009,汇添富优势精选,4.394748,519008.OF
04/06/2009,汇添富优势精选,4.391303,519008.OF
05/06/2009,汇添富优势精选,4.389752,519008.OF
08/06/2009,汇添富优势精选,4.429549,519008.OF
09/06/2009,汇添富优势精选,4.440059,519008.OF
10/06/2009,汇添富优势精选,4.462455,519008.OF
11/06/2009,汇添富优势精选,4.437302,519008.OF
12/06/2009,汇添富优势精选,4.388891,519008.OF
15/06/2009,汇添富优势精选,4.492777,519008.OF
16/06/2009,汇添富优势精选,4.47486,519008.OF
17/06/2009,汇添富优势精选,4.570476,519008.OF
18/06/2009,汇添富优势精选,4.653516,519008.OF
19/06/2009,汇添富优势精选,4.684872,519008.OF
22/06/2009,汇添富优势精选,4.650932,519008.OF
23/06/2009,汇添富优势精选,4.647142,519008.OF
24/06/2009,汇添富优势精选,4.667643,519008.OF
25/06/2009,汇添富优势精选,4.676085,519008.OF
26/06/2009,汇添富优势精选,4.700894,519008.OF
29/06/2009,汇添富优势精选,4.781005,519008.OF
30/06/2009,汇添富优势精选,4.760159,519008.OF
01/07/2009,汇添富优势精选,4.847678,519008.OF
02/07/2009,汇添富优势精选,4.903498,519008.OF
03/07/2009,汇添富优势精选,4.998253,519008.OF
06/07/2009,汇添富优势精选,5.019444,519008.OF
07/07/2009,汇添富优势精选,4.98447,519008.OF
08/07/2009,汇添富优势精选,5.062859,519008.OF
09/07/2009,汇添富优势精选,5.102139,519008.OF
10/07/2009,汇添富优势精选,5.119712,519008.OF
13/07/2009,汇添富优势精选,5.048559,519008.OF
14/07/2009,汇添富优势精选,5.183973,519008.OF
15/07/2009,汇添富优势精选,5.214984,519008.OF
16/07/2009,汇添富优势精选,5.209299,519008.OF
17/07/2009,汇添富优势精选,5.236003,519008.OF
20/07/2009,汇添富优势精选,5.320765,519008.OF
21/07/2009,汇添富优势精选,5.25547,519008.OF
22/07/2009,汇添富优势精选,5.393813,519008.OF
23/07/2009,汇添富优势精选,5.471857,519008.OF
24/07/2009,汇添富优势精选,5.487018,519008.OF
27/07/2009,汇添富优势精选,5.556275,519008.OF
28/07/2009,汇添富优势精选,5.532328,519008.OF
29/07/2009,汇添富优势精选,5.296646,519008.OF
30/07/2009,汇添富优势精选,5.386233,519008.OF
31/07/2009,汇添富优势精选,5.500284,519008.OF
03/08/2009,汇添富优势精选,5.524059,519008.OF
04/08/2009,汇添富优势精选,5.502523,519008.OF
05/08/2009,汇添富优势精选,5.402944,519008.OF
06/08/2009,汇添富优势精选,5.306121,519008.OF
07/08/2009,汇添富优势精选,5.198617,519008.OF
10/08/2009,汇添富优势精选,5.162266,519008.OF
11/08/2009,汇添富优势精选,5.185524,519008.OF
12/08/2009,汇添富优势精选,5.005833,519008.OF
13/08/2009,汇添富优势精选,5.051833,519008.OF
14/08/2009,汇添富优势精选,4.952254,519008.OF
17/08/2009,汇添富优势精选,4.687456,519008.OF
18/08/2009,汇添富优势精选,4.675913,519008.OF
19/08/2009,汇添富优势精选,4.499324,519008.OF
20/08/2009,汇添富优势精选,4.679531,519008.OF
21/08/2009,汇添富优势精选,4.766189,519008.OF
24/08/2009,汇添富优势精选,4.805125,519008.OF
25/08/2009,汇添富优势精选,4.681254,519008.OF
26/08/2009,汇添富优势精选,4.723807,519008.OF
27/08/2009,汇添富优势精选,4.711748,519008.OF
28/08/2009,汇添富优势精选,4.55721,519008.OF
31/08/2009,汇添富优势精选,4.283454,519008.OF
01/09/2009,汇添富优势精选,4.319116,519008.OF
02/09/2009,汇添富优势精选,4.383205,519008.OF
03/09/2009,汇添富优势精选,4.542394,519008.OF
04/09/2009,汇添富优势精选,4.570821,519008.OF
07/09/2009,汇添富优势精选,4.636288,519008.OF
08/09/2009,汇添富优势精选,4.699343,519008.OF
09/09/2009,汇添富优势精选,4.70589,519008.OF
10/09/2009,汇添富优势精选,4.679875,519008.OF
11/09/2009,汇添富优势精选,4.784623,519008.OF
14/09/2009,汇添富优势精选,4.848712,519008.OF
15/09/2009,汇添富优势精选,4.849401,519008.OF
16/09/2009,汇添富优势精选,4.807709,519008.OF
17/09/2009,汇添富优势精选,4.86818,519008.OF
18/09/2009,汇添富优势精选,4.750167,519008.OF
21/09/2009,汇添富优势精选,4.770496,519008.OF
22/09/2009,汇添富优势精选,4.701755,519008.OF
23/09/2009,汇添富优势精选,4.612168,519008.OF
24/09/2009,汇添富优势精选,4.637494,519008.OF
25/09/2009,汇添富优势精选,4.631809,519008.OF
28/09/2009,汇添富优势精选,4.575645,519008.OF
29/09/2009,汇添富优势精选,4.590633,519008.OF
30/09/2009,汇添富优势精选,4.635943,519008.OF
09/10/2009,汇添富优势精选,4.797889,519008.OF
12/10/2009,汇添富优势精选,4.797889,519008.OF
13/10/2009,汇添富优势精选,4.839581,519008.OF
14/10/2009,汇添富优势精选,4.845611,519008.OF
15/10/2009,汇添富优势精选,4.843027,519008.OF
16/10/2009,汇添富优势精选,4.846989,519008.OF
19/10/2009,汇添富优势精选,4.914524,519008.OF
20/10/2009,汇添富优势精选,4.965519,519008.OF
21/10/2009,汇添富优势精选,4.942261,519008.OF
22/10/2009,汇添富优势精选,4.927445,519008.OF
23/10/2009,汇添富优势精选,4.988261,519008.OF
26/10/2009,汇添富优势精选,4.98671,519008.OF
27/10/2009,汇添富优势精选,4.893678,519008.OF
28/10/2009,汇添富优势精选,4.90591,519008.OF
29/10/2009,汇添富优势精选,4.835102,519008.OF
30/10/2009,汇添富优势精选,4.872659,519008.OF
02/11/2009,汇添富优势精选,4.997564,519008.OF
03/11/2009,汇添富优势精选,5.035638,519008.OF
04/11/2009,汇添富优势精选,5.075435,519008.OF
05/11/2009,汇添富优势精选,5.094042,519008.OF
06/11/2009,汇添富优势精选,5.082327,519008.OF
09/11/2009,汇添富优势精选,5.072851,519008.OF
10/11/2009,汇添富优势精选,5.136768,519008.OF
11/11/2009,汇添富优势精选,5.107997,519008.OF
12/11/2009,汇添富优势精选,5.120401,519008.OF
13/11/2009,汇添富优势精选,5.148139,519008.OF
16/11/2009,汇添富优势精选,5.282174,519008.OF
17/11/2009,汇添富优势精选,5.277867,519008.OF
18/11/2009,汇添富优势精选,5.276661,519008.OF
19/11/2009,汇添富优势精选,5.288032,519008.OF
20/11/2009,汇添富优势精选,5.268908,519008.OF
23/11/2009,汇添富优势精选,5.313874,519008.OF
24/11/2009,汇添富优势精选,5.161232,519008.OF
25/11/2009,汇添富优势精选,5.261673,519008.OF
26/11/2009,汇添富优势精选,5.087495,519008.OF
27/11/2009,汇添富优势精选,5.000493,519008.OF
30/11/2009,汇添富优势精选,5.175531,519008.OF
01/12/2009,汇添富优势精选,5.248924,519008.OF
02/12/2009,汇添富优势精选,5.262534,519008.OF
03/12/2009,汇添富优势精选,5.239104,519008.OF
04/12/2009,汇添富优势精选,5.231696,519008.OF
07/12/2009,汇添富优势精选,5.278039,519008.OF
08/12/2009,汇添富优势精选,5.237725,519008.OF
09/12/2009,汇添富优势精选,5.169846,519008.OF
10/12/2009,汇添富优势精选,5.183284,519008.OF
11/12/2009,汇添富优势精选,5.18828,519008.OF
14/12/2009,汇添富优势精选,5.220669,519008.OF
15/12/2009,汇添富优势精选,5.215846,519008.OF
16/12/2009,汇添富优势精选,5.175704,519008.OF
17/12/2009,汇添富优势精选,5.047353,519008.OF
18/12/2009,汇添富优势精选,4.918659,519008.OF
21/12/2009,汇添富优势精选,4.923999,519008.OF
22/12/2009,汇添富优势精选,4.832518,519008.OF
23/12/2009,汇添富优势精选,4.901086,519008.OF
24/12/2009,汇添富优势精选,5.065788,519008.OF
25/12/2009,汇添富优势精选,5.069922,519008.OF
28/12/2009,汇添富优势精选,5.134701,519008.OF
29/12/2009,汇添富优势精选,5.160371,519008.OF
30/12/2009,汇添富优势精选,5.187247,519008.OF
31/12/2009,汇添富优势精选,5.189659,519008.OF
04/01/2010,汇添富优势精选,5.142798,519008.OF
05/01/2010,汇添富优势精选,5.162266,519008.OF
06/01/2010,汇添富优势精选,5.132978,519008.OF
07/01/2010,汇添富优势精选,5.030298,519008.OF
08/01/2010,汇添富优势精选,5.033399,519008.OF
11/01/2010,汇添富优势精选,5.018238,519008.OF
12/01/2010,汇添富优势精选,5.070439,519008.OF
13/01/2010,汇添富优势精选,4.96931,519008.OF
14/01/2010,汇添富优势精选,5.067511,519008.OF
15/01/2010,汇添富优势精选,5.120057,519008.OF
18/01/2010,汇添富优势精选,5.149345,519008.OF
19/01/2010,汇添富优势精选,5.14297,519008.OF
20/01/2010,汇添富优势精选,4.987916,519008.OF
21/01/2010,汇添富优势精选,5.011519,519008.OF
22/01/2010,汇添富优势精选,4.923483,519008.OF
25/01/2010,汇添富优势精选,4.866113,519008.OF
26/01/2010,汇添富优势精选,4.766189,519008.OF
27/01/2010,汇添富优势精选,4.730182,519008.OF
28/01/2010,汇添富优势精选,4.779971,519008.OF
29/01/2010,汇添富优势精选,4.812877,519008.OF
01/02/2010,汇添富优势精选,4.800128,519008.OF
02/02/2010,汇添富优势精选,4.784451,519008.OF
03/02/2010,汇添富优势精选,4.829416,519008.OF
04/02/2010,汇添富优势精选,4.822181,519008.OF
05/02/2010,汇添富优势精选,4.74586,519008.OF
08/02/2010,汇添富优势精选,4.733455,519008.OF
09/02/2010,汇添富优势精选,4.75568,519008.OF
10/02/2010,汇添富优势精选,4.808915,519008.OF
11/02/2010,汇添富优势精选,4.825454,519008.OF
12/02/2010,汇添富优势精选,4.871453,519008.OF
22/02/2010,汇添富优势精选,4.83269,519008.OF
23/02/2010,汇添富优势精选,4.805814,519008.OF
24/02/2010,汇添富优势精选,4.88627,519008.OF
25/02/2010,汇添富优势精选,4.955527,519008.OF
26/02/2010,汇添富优势精选,4.958284,519008.OF
01/03/2010,汇添富优势精选,4.996703,519008.OF
02/03/2010,汇添富优势精选,4.987399,519008.OF
03/03/2010,汇添富优势精选,5.013931,519008.OF
04/03/2010,汇添富优势精选,4.916074,519008.OF
05/03/2010,汇添富优势精选,4.929512,519008.OF
08/03/2010,汇添富优势精选,4.95949,519008.OF
09/03/2010,汇添富优势精选,4.967587,519008.OF
10/03/2010,汇添富优势精选,4.926411,519008.OF
11/03/2010,汇添富优势精选,4.905565,519008.OF
12/03/2010,汇添富优势精选,4.866113,519008.OF
15/03/2010,汇添富优势精选,4.804952,519008.OF
16/03/2010,汇添富优势精选,4.827866,519008.OF
17/03/2010,汇添富优势精选,4.917797,519008.OF
18/03/2010,汇添富优势精选,4.910734,519008.OF
19/03/2010,汇添富优势精选,4.930374,519008.OF
22/03/2010,汇添富优势精选,4.949325,519008.OF
23/03/2010,汇添富优势精选,4.93537,519008.OF
24/03/2010,汇添富优势精选,4.961956,519008.OF
25/03/2010,汇添富优势精选,4.92589,519008.OF
26/03/2010,汇添富优势精选,4.975971,519008.OF
29/03/2010,汇添富优势精选,5.045837,519008.OF
30/03/2010,汇添富优势精选,5.066859,519008.OF
31/03/2010,汇添富优势精选,5.072424,519008.OF
01/04/2010,汇添富优势精选,5.13384,519008.OF
02/04/2010,汇添富优势精选,5.126421,519008.OF
06/04/2010,汇添富优势精选,5.122093,519008.OF
07/04/2010,汇添富优势精选,5.136107,519008.OF
08/04/2010,汇添富优势精选,5.131367,519008.OF
09/04/2010,汇添富优势精选,5.206798,519008.OF
12/04/2010,汇添富优势精选,5.231942,519008.OF
13/04/2010,汇添富优势精选,5.218957,519008.OF
14/04/2010,汇添富优势精选,5.244307,519008.OF
15/04/2010,汇添富优势精选,5.205355,519008.OF
16/04/2010,汇添富优势精选,5.197936,519008.OF
19/04/2010,汇添富优势精选,5.032235,519008.OF
20/04/2010,汇添富优势精选,5.09427,519008.OF
21/04/2010,汇添富优势精选,5.229056,519008.OF
22/04/2010,汇添富优势精选,5.252551,519008.OF
23/04/2010,汇添富优势精选,5.205149,519008.OF
26/04/2010,汇添富优势精选,5.194226,519008.OF
27/04/2010,汇添富优势精选,5.106429,519008.OF
28/04/2010,汇添富优势精选,5.102926,519008.OF
29/04/2010,汇添富优势精选,4.979887,519008.OF
30/04/2010,汇添富优势精选,4.943614,519008.OF
04/05/2010,汇添富优势精选,4.935782,519008.OF
05/05/2010,汇添富优势精选,5.022961,519008.OF
06/05/2010,汇添富优势精选,4.889411,519008.OF
07/05/2010,汇添富优势精选,4.834177,519008.OF
10/05/2010,汇添富优势精选,4.765341,519008.OF
11/05/2010,汇添富优势精选,4.656523,519008.OF
12/05/2010,汇添富优势精选,4.601289,519008.OF
13/05/2010,汇添富优势精选,4.727626,519008.OF
14/05/2010,汇添富优势精选,4.741846,519008.OF
17/05/2010,汇添富优势精选,4.573672,519008.OF
18/05/2010,汇添富优势精选,4.62128,519008.OF
19/05/2010,汇添富优势精选,4.642508,519008.OF
20/05/2010,汇添富优势精选,4.603762,519008.OF
21/05/2010,汇添富优势精选,4.669713,519008.OF
24/05/2010,汇添富优势精选,4.798729,519008.OF
25/05/2010,汇添富优势精选,4.755655,519008.OF
26/05/2010,汇添富优势精选,4.742877,519008.OF
27/05/2010,汇添富优势精选,4.78863,519008.OF
28/05/2010,汇添富优势精选,4.820163,519008.OF
31/05/2010,汇添富优势精选,4.757097,519008.OF
01/06/2010,汇添富优势精选,4.71629,519008.OF
02/06/2010,汇添富优势精选,4.721855,519008.OF
03/06/2010,汇添富优势精选,4.714229,519008.OF
04/06/2010,汇添富优势精选,4.742671,519008.OF
07/06/2010,汇添富优势精选,4.749884,519008.OF
08/06/2010,汇添富优势精选,4.769051,519008.OF
09/06/2010,汇添富优势精选,4.853756,519008.OF
10/06/2010,汇添富优势精选,4.84984,519008.OF
11/06/2010,汇添富优势精选,4.831292,519008.OF
17/06/2010,汇添富优势精选,4.761631,519008.OF
18/06/2010,汇添富优势精选,4.64292,519008.OF
21/06/2010,汇添富优势精选,4.742877,519008.OF
22/06/2010,汇添富优势精选,4.756685,519008.OF
23/06/2010,汇添富优势精选,4.754624,519008.OF
24/06/2010,汇添富优势精选,4.769257,519008.OF
25/06/2010,汇添富优势精选,4.719176,519008.OF
28/06/2010,汇添富优势精选,4.674659,519008.OF
29/06/2010,汇添富优势精选,4.526064,519008.OF
30/06/2010,汇添富优势精选,4.528537,519008.OF
01/07/2010,汇添富优势精选,4.474334,519008.OF
02/07/2010,汇添富优势精选,4.414154,519008.OF
05/07/2010,汇添富优势精选,4.415185,519008.OF
06/07/2010,汇添富优势精选,4.493913,519008.OF
07/07/2010,汇添富优势精选,4.517614,519008.OF
08/07/2010,汇添富优势精选,4.531423,519008.OF
09/07/2010,汇添富优势精选,4.61551,519008.OF
12/07/2010,汇添富优势精选,4.622517,519008.OF
