,date,acc_code,acc_chName,net_values,hs300,hs300_return,nv_return
2780,2018-03-12,161005.OF,富国天惠成长混合(LOF),12.006802212792001,5037.4875,0.45757517007236104,0.013763558472336346
2781,2018-03-13,161005.OF,富国天惠成长混合(LOF),11.930153862036,4993.0483,-0.8821699309427528,-0.006383743930947761
2782,2018-03-14,161005.OF,富国天惠成长混合(LOF),11.823277992672,4971.1923,-0.4377285915700169,-0.008958465297258189
2783,2018-03-15,161005.OF,富国天惠成长混合(LOF),11.86969882482,4999.0399,0.5601794965767077,0.003926223520818173
2784,2018-03-16,161005.OF,富国天惠成长混合(LOF),11.709385020773999,4950.5403,-0.970178293635946,-0.013506139154161101
2785,2018-03-19,161005.OF,富国天惠成长混合(LOF),11.78333448594,4972.2947,0.43943486330170295,0.006315401281519417
2786,2018-03-20,161005.OF,富国天惠成长混合(LOF),11.89938656631,4976.5127,0.08483004838791729,0.009848831882730114
2787,2018-03-21,161005.OF,富国天惠成长混合(LOF),11.752027413096,4956.1878,-0.40841652026730535,-0.01238376048990697
2788,2018-03-22,161005.OF,富国天惠成长混合(LOF),11.622480904776001,4906.5154,-1.0022299800665235,-0.011023332720925816
2789,2018-03-23,161005.OF,富国天惠成长混合(LOF),11.175545451071999,4765.6624,-2.870733881727958,-0.03845439346089563
2790,2018-03-26,161005.OF,富国天惠成长混合(LOF),11.343955911888001,4735.1,-0.6413043441767885,0.015069551777434409
2791,2018-03-27,161005.OF,富国天惠成长混合(LOF),11.526400577772002,4775.8326,0.8602268167514807,0.016082984392843613
2792,2018-03-28,161005.OF,富国天惠成长混合(LOF),11.40279161775,4689.7278,-1.8029275146704278,-0.01072398613842862
2793,2018-03-29,161005.OF,富国天惠成长混合(LOF),11.450292004134,4752.3772,1.335885634982914,0.004165680473372957
2794,2018-03-30,161005.OF,富国天惠成长混合(LOF),11.638674218316002,4757.8868,0.11593355847259595,0.016452175552727155
2795,2018-04-02,161005.OF,富国天惠成长混合(LOF),11.648889003359999,4743.7555,-0.297007906955668,0.0008776588168368793
2796,2018-04-03,161005.OF,富国天惠成长混合(LOF),11.532286907408,4713.9288,-0.6287571102684472,-0.01000971817298335
2797,2018-04-04,161005.OF,富国天惠成长混合(LOF),11.428703492072,4704.6326,-0.19720705157871224,-0.008982035928143728
2798,2018-04-09,161005.OF,富国天惠成长混合(LOF),11.435495847176002,4702.2731,-0.05015269417636503,0.0005943242038533025
2799,2018-04-10,161005.OF,富国天惠成长混合(LOF),11.611531050288,4792.8832,1.9269425248822716,0.015393753402959787
2800,2018-04-11,161005.OF,富国天惠成长混合(LOF),11.704925932967999,4806.5161,0.2844404804189597,0.008043287510967945
2801,2018-04-12,161005.OF,富国天惠成长混合(LOF),11.663039743160002,4758.0549,-1.008239627034636,-0.0035785095991098803
2802,2018-04-13,161005.OF,富国天惠成长混合(LOF),11.55832426864,4724.5035,-0.7051494929156931,-0.00897840330017008
2803,2018-04-16,161005.OF,富国天惠成长混合(LOF),11.579267363544002,4648.5129,-1.608435680066701,0.0018119490695398532
2804,2018-04-17,161005.OF,富国天惠成长混合(LOF),11.339270816536,4575.0155,-1.5810948916587773,-0.02072640172068252
2805,2018-04-18,161005.OF,富国天惠成长混合(LOF),11.417948929824,4596.5755,0.47125523399864955,0.006938551390206049
2806,2018-04-19,161005.OF,富国天惠成长混合(LOF),11.502287339032,4652.1806,1.2097070960761933,0.007386476303787415
2807,2018-04-20,161005.OF,富国天惠成长混合(LOF),11.295686537952001,4589.9512,-1.3376393857108486,-0.017961714482554902
2808,2018-04-23,161005.OF,富国天惠成长混合(LOF),11.158707376688001,4596.6288,0.14548302822914508,-0.012126678693124893
2809,2018-04-24,161005.OF,富国天惠成长混合(LOF),11.532286907408,4690.8026,2.048757994119507,0.03347874606878354
2810,2018-04-25,161005.OF,富国天惠成长混合(LOF),11.642662677848001,4672.8598,-0.38251023396294287,0.00957102189064507
2811,2018-04-26,161005.OF,富国天惠成长混合(LOF),11.351157437968,4583.5116,-1.91206678188805,-0.025037678059215418
2812,2018-04-27,161005.OF,富国天惠成长混合(LOF),11.389081420632001,4585.6556,0.0467763624728305,0.003340979355739515
2813,2018-05-02,161005.OF,富国天惠成长混合(LOF),11.463797326776001,4593.9908,0.18176681214349222,0.006560310123751245
2814,2018-05-03,161005.OF,富国天惠成长混合(LOF),11.601342517632,4629.821,0.7799362593412319,0.011998222485557486
2815,2018-05-04,161005.OF,富国天惠成长混合(LOF),11.62341767172,4610.4389,-0.4186360552600157,0.0019028103044496092
2816,2018-05-07,161005.OF,富国天惠成长混合(LOF),11.810773466672,4683.3815,1.5821183532006098,0.016118821524226945
2817,2018-05-08,161005.OF,富国天惠成长混合(LOF),11.882093195264002,4737.7239,1.1603240094790386,0.006038531582478912
2818,2018-05-09,161005.OF,富国天惠成长混合(LOF),11.878697017712,4729.8664,-0.16584968153167542,-0.00028582317073189145
2819,2018-05-10,161005.OF,富国天惠成长混合(LOF),11.958507190184,4756.3486,0.5598931927548815,0.006718764890879525
2820,2018-05-11,161005.OF,富国天惠成长混合(LOF),11.813603614632001,4731.7923,-0.5162846978877913,-0.012117196005111852
2821,2018-05-14,161005.OF,富国天惠成长混合(LOF),11.845301271783999,4776.3697,0.9420827706237259,0.002683148866848617
2822,2018-05-15,161005.OF,富国天惠成长混合(LOF),12.065486783072002,4794.6075,0.38183392713507663,0.01858842643474956
2823,2018-05-16,161005.OF,富国天惠成长混合(LOF),12.026996770816,4756.598,-0.7927551942468725,-0.003190091949709317
2824,2018-05-17,161005.OF,富国天惠成长混合(LOF),11.890583639144,4721.6437,-0.7348592418362941,-0.011342243975903665
2825,2018-05-18,161005.OF,富国天惠成长混合(LOF),11.962469397328,4769.4055,1.0115502785608375,0.006045603846337011
2826,2018-05-21,161005.OF,富国天惠成长混合(LOF),12.123787831048002,4792.0209,0.47417649851749005,0.01348537901012592
2827,2018-05-22,161005.OF,富国天惠成长混合(LOF),12.182654908616,4774.5022,-0.3655806259108873,0.004855502124281985
2828,2018-05-23,161005.OF,富国天惠成长混合(LOF),12.026996770816,4711.4009,-1.32163097547636,-0.012777029224550485
2829,2018-05-24,161005.OF,富国天惠成长混合(LOF),12.000393379992,4678.1092,-0.7066199779347957,-0.0022119728915662717
2830,2018-05-25,161005.OF,富国天惠成长混合(LOF),11.916054970784,4668.0699,-0.21460166000399172,-0.007027970378755688
2831,2018-05-28,161005.OF,富国天惠成长混合(LOF),11.930205710584,4688.6583,0.4410473802031035,0.0011875356260686587
2832,2018-05-29,161005.OF,富国天惠成长混合(LOF),11.622851642128,4653.598,-0.7477682901311041,-0.025762679698249302
2833,2018-05-30,161005.OF,富国天惠成长混合(LOF),11.490966747192001,4555.1291,-2.115973489759963,-0.011347034187201621
2834,2018-05-31,161005.OF,富国天惠成长混合(LOF),11.71964270236,4652.6226,2.1403015778411105,0.01990049751243772
2835,2018-06-01,161005.OF,富国天惠成长混合(LOF),11.505683516584002,4614.1153,-0.8276471854819969,-0.01825645979232049
2836,2018-06-04,161005.OF,富国天惠成长混合(LOF),11.603606636,4659.4149,0.9817613356995949,0.008510847641068464
2837,2018-06-05,161005.OF,富国天惠成长混合(LOF),11.87530084016,4707.5375,1.032803496421849,0.023414634146341484
2838,2018-06-06,161005.OF,富国天惠成长混合(LOF),11.95171483508,4697.886,-0.20502226482529223,0.006434699714013448
2839,2018-06-07,161005.OF,富国天惠成长混合(LOF),11.842471123824001,4696.6304,-0.0267269150422214,-0.009140421501302343
2840,2018-06-08,161005.OF,富国天惠成长混合(LOF),11.800584934016001,4637.0328,-1.2689437942572628,-0.003536946754612358
2841,2018-06-11,161005.OF,富国天惠成长混合(LOF),11.628511938048,4637.6737,0.013821338507683814,-0.014581734458941065
2842,2018-06-12,161005.OF,富国天惠成长混合(LOF),11.850961567704001,4694.1574,1.2179317402170784,0.01912967289719636
2843,2018-06-13,161005.OF,富国天惠成长混合(LOF),11.707190051336,4648.4765,-0.9731437637775054,-0.012131632994220931
2844,2018-06-14,161005.OF,富国天惠成长混合(LOF),11.62907796764,4630.3488,-0.3899707785981064,-0.006672146207029828
2845,2018-06-15,161005.OF,富国天惠成长混合(LOF),11.44511835024,4613.7679,-0.35809181373118004,-0.015818934047213573
2846,2018-06-19,161005.OF,富国天惠成长混合(LOF),10.94984245724,4451.6816,-3.51310043142829,-0.04327398615232436
2847,2018-06-20,161005.OF,富国天惠成长混合(LOF),11.138330311376,4470.2682,0.41751862936469997,0.017213750323080923
2848,2018-06-21,161005.OF,富国天惠成长混合(LOF),10.980408055208,4418.7653,-1.1521210293378013,-0.014178270149405425
2849,2018-06-22,161005.OF,富国天惠成长混合(LOF),11.068142641968,4441.3029,0.510042929865491,0.00799010258260724
2850,2018-06-25,161005.OF,富国天惠成长混合(LOF),10.960597019488,4382.0591,-1.3339283839433533,-0.009716682008796163
2851,2018-06-26,161005.OF,富国天惠成长混合(LOF),10.942484072544001,4346.4653,-0.8122619797619925,-0.0016525511258004277
2852,2018-06-27,161005.OF,富国天惠成长混合(LOF),10.643620447968,4258.5264,-2.023227931901357,-0.027312228429546948
2853,2018-06-28,161005.OF,富国天惠成长混合(LOF),10.602300287752,4215.852,-1.0020931184082804,-0.0038821527334610417
2854,2018-06-29,161005.OF,富国天惠成长混合(LOF),11.021728215424,4327.2948,2.6434229664608675,0.03956008755538942
2855,2018-07-02,161005.OF,富国天惠成长混合(LOF),10.866636107216,4200.4903,-2.930341145234646,-0.014071487263763394
2856,2018-07-03,161005.OF,富国天惠成长混合(LOF),10.893239498040002,4202.5759,0.04965134665349497,0.002448171684550582
2857,2018-07-04,161005.OF,富国天惠成长混合(LOF),10.780599609232,4147.1797,-1.31814870969969,-0.010340348142374722
2858,2018-07-05,161005.OF,富国天惠成长混合(LOF),10.579093074480001,4122.7562,-0.5889182954864454,-0.01869158878504662
2859,2018-07-06,161005.OF,富国天惠成长混合(LOF),10.633997944904001,4152.8386,0.7296672066129022,0.005189941144997379
2860,2018-07-09,161005.OF,富国天惠成长混合(LOF),10.880220817424,4269.9016,2.818867075643154,0.023154308830574122
2861,2018-07-10,161005.OF,富国天惠成长混合(LOF),10.929465391928002,4282.4359,0.29355009024096146,0.004526063885131659
2862,2018-07-11,161005.OF,富国天惠成长混合(LOF),10.7970144674,4209.0897,-1.7127214910560586,-0.012118701123828401
2863,2018-07-12,161005.OF,富国天惠成长混合(LOF),11.121349423616001,4306.7622,2.3205136255471026,0.03003931847968544
2864,2018-07-13,161005.OF,富国天惠成长混合(LOF),11.347761260416,4325.8836,0.443985507256472,0.02035830618892498
2865,2018-07-16,161005.OF,富国天惠成长混合(LOF),11.340402875719999,4305.3408,-0.4748810162159742,-0.0006484437350360306
2866,2018-07-17,161005.OF,富国天惠成长混合(LOF),11.296252567544,4282.3437,-0.5341528364026279,-0.0038931869228848726
2867,2018-07-18,161005.OF,富国天惠成长混合(LOF),11.198329448128,4260.8005,-0.5030703163783904,-0.008668637570777182
2868,2018-07-19,161005.OF,富国天惠成长混合(LOF),11.142858548112,4257.3555,-0.08085335138316423,-0.004953497775980531
2869,2018-07-20,161005.OF,富国天惠成长混合(LOF),11.233423282832,4337.8332,1.8903213508949481,0.008127603372955372
2870,2018-07-23,161005.OF,富国天惠成长混合(LOF),11.043237339920001,4378.9237,0.9472586451687504,-0.016930363801269666
2871,2018-07-24,161005.OF,富国天惠成长混合(LOF),11.21304621752,4448.5007,1.588906424654061,0.015376729882111695
2872,2018-07-25,161005.OF,富国天惠成长混合(LOF),11.267951087944,4443.7523,-0.10674158149507525,0.004896516910651183
2873,2018-07-26,161005.OF,富国天惠成长混合(LOF),11.033048807264,4392.363,-1.1564393451903208,-0.02084693826292261
2874,2018-07-27,161005.OF,富国天惠成长混合(LOF),10.967955404184,4375.1855,-0.3910765116635554,-0.005899856351323618
2875,2018-07-30,161005.OF,富国天惠成长混合(LOF),10.84229683476,4367.6476,-0.1722875521506312,-0.011456881870258506
2876,2018-07-31,161005.OF,富国天惠成长混合(LOF),10.791920201072001,4371.3725,0.08528389515674666,-0.004646306447402715
2877,2018-08-01,161005.OF,富国天惠成长混合(LOF),10.670789868384,4284.8205,-1.979973109132214,-0.011224168677226531
2878,2018-08-02,161005.OF,富国天惠成长混合(LOF),10.51965996732,4189.8405,-2.21666228491951,-0.01416295353278163
2879,2018-08-03,161005.OF,富国天惠成长混合(LOF),10.2734370948,4120.9045,-1.6453132285107415,-0.023405972558514954
2880,2018-08-06,161005.OF,富国天惠成长混合(LOF),9.994950535536,4068.7229,-1.2662656948249937,-0.02710743801652893
2881,2018-08-07,161005.OF,富国天惠成长混合(LOF),10.31871946216,4187.842,2.9276778715994505,0.03239324951863187
2882,2018-08-08,161005.OF,富国天惠成长混合(LOF),10.097401891688001,4122.2498,-1.566252977070292,-0.021448162369720136
2883,2018-08-09,161005.OF,富国天惠成长混合(LOF),10.404755960144001,4225.9343,2.515240585371617,0.03043892594876385
2884,2018-08-10,161005.OF,富国天惠成长混合(LOF),10.459660830568001,4235.4275,0.22464144792785556,0.005276901316505267
2885,2018-08-13,161005.OF,富国天惠成长混合(LOF),10.512867612216,4217.3623,-0.4265260118370579,0.0050868553493153
2886,2018-08-14,161005.OF,富国天惠成长混合(LOF),10.489094369352001,4195.68,-0.5141199275196131,-0.002261347116782386
2887,2018-08-15,161005.OF,富国天惠成长混合(LOF),10.246833703976,4095.6052,-2.385186668192053,-0.023096433004155315
2888,2018-08-16,161005.OF,富国天惠成长混合(LOF),10.118911016184,4076.6717,-0.4622882107875069,-0.012484118654366605
2889,2018-08-17,161005.OF,富国天惠成长混合(LOF),9.852311078352,4018.7386,-1.4210881881903745,-0.026346702466856886
2890,2018-08-20,161005.OF,富国天惠成长混合(LOF),9.887404913056,4065.5631,1.1651541605617175,0.0035619901183499003
2891,2018-08-21,161005.OF,富国天惠成长混合(LOF),10.111552631488001,4139.7837,1.825592130152896,0.02267002518891692
2892,2018-08-22,161005.OF,富国天惠成长混合(LOF),10.03853481412,4116.8029,-0.5551207904896159,-0.007221227048813339
2893,2018-08-23,161005.OF,富国天惠成长混合(LOF),10.098533950872001,4133.8527,0.4141514766228106,0.005976881872004736
2894,2018-08-24,161005.OF,富国天惠成长混合(LOF),10.113250720264,4142.1218,0.20003373608352143,0.001457317414943038
2895,2018-08-27,161005.OF,富国天惠成长混合(LOF),10.404755960144001,4243.466,2.4466735864696316,0.02882408910281531
2896,2018-08-28,161005.OF,富国天惠成长混合(LOF),10.443812001992,4235.6197,-0.1849030957241122,0.0037536720705035886
2897,2018-08-29,161005.OF,富国天惠成长混合(LOF),10.336266379512,4218.6819,-0.3998895368250508,-0.010297544848517748
2898,2018-08-30,161005.OF,富国天惠成长混合(LOF),10.220796342744,4174.485,-1.0476471335750608,-0.01117134877608017
2899,2018-08-31,161005.OF,富国天惠成长混合(LOF),10.11211866108,4153.818,-0.4950790337011503,-0.010632995514205046
2900,2018-09-03,161005.OF,富国天惠成长混合(LOF),10.108156453936001,4138.0239,-0.3802309104539503,-0.0003918275958577633
2901,2018-09-04,161005.OF,富国天惠成长混合(LOF),10.233248993768001,4190.4352,1.2665779914900868,0.01237540598051301
2902,2018-09-05,161005.OF,富国天惠成长混合(LOF),10.010799364112,4108.521,-1.9547898032166247,-0.021737927982742544
2903,2018-09-06,161005.OF,富国天惠成长混合(LOF),9.874386232440001,4067.3191,-1.002840194804884,-0.013626597308605604
2904,2018-09-07,161005.OF,富国天惠成长混合(LOF),9.850612989576,4085.7219,0.4524552794493022,-0.002407566638005232
2905,2018-09-10,161005.OF,富国天惠成长混合(LOF),9.663823224216001,4026.4167,-1.4515231690145085,-0.018962247888294925
2906,2018-09-11,161005.OF,富国天惠成长混合(LOF),9.635521744616,4019.1164,-0.18131009639415446,-0.0029286007145786774
2907,2018-09-12,161005.OF,富国天惠成长混合(LOF),9.538164654792,3992.144,-0.6711027329290614,-0.010103976972331452
2908,2018-09-13,161005.OF,富国天惠成长混合(LOF),9.585145110928,4035.2087,1.0787361377745983,0.004925523707791868
2909,2018-09-14,161005.OF,富国天惠成长混合(LOF),9.54042877316,4042.0958,0.17067518713468074,-0.004665170662572327
2910,2018-09-17,161005.OF,富国天惠成长混合(LOF),9.392129020056,3995.7825,-1.1457744272166992,-0.015544348857905677
2911,2018-09-18,161005.OF,富国天惠成长混合(LOF),9.637785862984002,4076.2461,2.0137132088645977,0.026155607786416013
2912,2018-09-19,161005.OF,富国天惠成长混合(LOF),9.787217675272,4129.9203,1.316755629646599,0.015504786515533997
2913,2018-09-20,161005.OF,富国天惠成长混合(LOF),9.77533105384,4126.9823,-0.07113938736299832,-0.001214504655601134
2914,2018-09-21,161005.OF,富国天惠成长混合(LOF),10.01023333452,4252.3545,3.0378661909938582,0.02403011001737121
2915,2018-09-25,161005.OF,富国天惠成长混合(LOF),9.938913605928,4214.0997,-0.8996145547131738,-0.007124681933842192
2916,2018-09-26,161005.OF,富国天惠成长混合(LOF),10.047025258,4260.7779,1.1076671963883602,0.010877612620308508
2917,2018-09-27,161005.OF,富国天惠成长混合(LOF),9.971743322264,4243.8623,-0.3970073164339373,-0.0074929577464788455
2918,2018-09-28,161005.OF,富国天惠成长混合(LOF),10.067968352904,4287.9854,1.0396920748347513,0.009649770108417943
2919,2018-10-08,161005.OF,富国天惠成长混合(LOF),9.593069525216,4103.4837,-4.302759519656942,-0.047169280935514646
2920,2018-10-09,161005.OF,富国天惠成长混合(LOF),9.574956578272001,4100.7302,-0.06710152156812037,-0.0018881283927305592
2921,2018-10-10,161005.OF,富国天惠成长混合(LOF),9.539296713976,4091.8861,-0.21567134555694006,-0.003724284700875047
2922,2018-10-11,161005.OF,富国天惠成长混合(LOF),9.011757134232,3895.5165,-4.798999659350244,-0.055301726695543785
2923,2018-10-12,161005.OF,富国天惠成长混合(LOF),9.156660709784,3953.6567,1.492490148610584,0.0160793919979898
2924,2018-10-15,161005.OF,富国天惠成长混合(LOF),9.015153311784001,3898.4497,-1.396352900341597,-0.015454039685973697
2925,2018-10-16,161005.OF,富国天惠成长混合(LOF),8.867985617864,3866.6807,-0.8149136822260458,-0.01632448044201673
2926,2018-10-17,161005.OF,富国天惠成长混合(LOF),8.88949474236,3888.2183,0.5570048750081721,0.0024254803089294175
2927,2018-10-18,161005.OF,富国天惠成长混合(LOF),8.671573349440001,3796.1273,-2.368462696654658,-0.024514485832537347
2928,2018-10-19,161005.OF,富国天惠成长混合(LOF),8.963644618912,3909.041,2.974444508222895,0.03368146214099199
2929,2018-10-22,161005.OF,富国天惠成长混合(LOF),9.376280191480001,4078.0152,4.322651003148845,0.04603435210911866
2930,2018-10-23,161005.OF,富国天惠成长混合(LOF),9.152132473048,3970.0647,-2.6471333407487037,-0.023905825535768255
2931,2018-10-24,161005.OF,富国天惠成长混合(LOF),9.036096406688001,3976.2512,0.15582869468097715,-0.01267858247263276
2932,2018-10-25,161005.OF,富国天惠成长混合(LOF),8.948361819928,3984.03,0.19563150336176063,-0.009709346028564436
2933,2018-10-26,161005.OF,富国天惠成长混合(LOF),8.862325321944,3958.3459,-0.6446763704088673,-0.009614776393193636
2934,2018-10-29,161005.OF,富国天惠成长混合(LOF),8.583838762680001,3837.6785,-3.0484299009846465,-0.03142364437631728
2935,2018-10-30,161005.OF,富国天惠成长混合(LOF),8.646668047392001,3879.3015,1.0845879872428097,0.007319485657764746
2936,2018-10-31,161005.OF,富国天惠成长混合(LOF),8.812514717848,3933.6909,1.4020410633202915,0.019180413720869094
2937,2018-11-01,161005.OF,富国天惠成长混合(LOF),8.92062636992,3962.6408,0.7359475041620598,0.012267968398741225
2938,2018-11-02,161005.OF,富国天惠成长混合(LOF),9.289111634312,4103.8471,3.5634393104719413,0.04130710659898473
2939,2018-11-05,161005.OF,富国天惠成长混合(LOF),9.2262823496,4069.6588,-0.8330792830951183,-0.0067637560173055
2940,2018-11-06,161005.OF,富国天惠成长混合(LOF),9.180999982240001,4045.1065,-0.603301190753394,-0.00490797546012256
2941,2018-11-07,161005.OF,富国天惠成长混合(LOF),9.139113792432001,4018.614,-0.6549271323264254,-0.004562268803945724
2942,2018-11-08,161005.OF,富国天惠成长混合(LOF),9.051945235264,4007.2183,-0.28357289353991283,-0.00953796605970525
2943,2018-11-09,161005.OF,富国天惠成长混合(LOF),8.980059477080001,3950.6799,-1.4109139000488171,-0.00794147073536755
2944,2018-11-12,161005.OF,富国天惠成长混合(LOF),9.1555286506,3997.6979,1.1901242619023633,0.01953986763315463
2945,2018-11-13,161005.OF,富国天惠成长混合(LOF),9.26590442104,4037.912,1.005931438691245,0.01205564142194726
2946,2018-11-14,161005.OF,富国天惠成长混合(LOF),9.171943508768,3997.451,-1.0020277806945717,-0.010140500916310247
2947,2018-11-15,161005.OF,富国天惠成长混合(LOF),9.278923101656,4044.5413,1.1780081857163438,0.01166378671932855
2948,2018-11-16,161005.OF,富国天惠成长混合(LOF),9.310620758808001,4063.6291,0.4719397969801976,0.0034160922344905753
2949,2018-11-19,161005.OF,富国天惠成长混合(LOF),9.290243693496,4109.6951,1.1336172388370729,-0.0021885828925771733
2950,2018-11-20,161005.OF,富国天惠成长混合(LOF),9.053077294448,4014.6487,-2.3127360470123373,-0.025528544446475343
2951,2018-11-21,161005.OF,富国天惠成长混合(LOF),9.074586418944,4024.733,0.25118760702524195,0.0023758909591096167
2952,2018-11-22,161005.OF,富国天惠成长混合(LOF),9.040058613832,4009.6837,-0.37392045633834914,-0.0038048902195607637
2953,2018-11-23,161005.OF,富国天惠成长混合(LOF),8.829495605608,3921.1778,-2.207303783088928,-0.023292217143572658
2954,2018-11-26,161005.OF,富国天惠成长混合(LOF),8.772892646408001,3918.3939,-0.07099652558473384,-0.006410667350471133
2955,2018-11-27,161005.OF,富国天惠成长混合(LOF),8.82723148724,3913.4017,-0.12740424080386964,0.006193947996644855
2956,2018-11-28,161005.OF,富国天惠成长混合(LOF),8.935909168904,3965.4075,1.3289154548075122,0.012311638345623654
2957,2018-11-29,161005.OF,富国天惠成长混合(LOF),8.817042954584,3913.9167,-1.298499586738553,-0.01330208399315902
2958,2018-11-30,161005.OF,富国天惠成长混合(LOF),8.896853127056001,3957.6205,1.1166257064183245,0.009051807151569724
2959,2018-12-03,161005.OF,富国天惠成长混合(LOF),9.193452633264,4067.7164,2.781871076319718,0.03333757475505772
2960,2018-12-04,161005.OF,富国天惠成长混合(LOF),9.221188083272,4076.1481,0.2072833789494295,0.0030168698436152663
2961,2018-12-05,161005.OF,富国天惠成长混合(LOF),9.182132041424001,4056.557,-0.48062777699367937,-0.004235467436007556
2962,2018-12-06,161005.OF,富国天惠成长混合(LOF),8.974965210752,3968.8259,-2.162698564324376,-0.02256195290346452
2963,2018-12-07,161005.OF,富国天惠成长混合(LOF),8.964776678096001,3969.0559,0.005795164761447918,-0.001135216952573015
2964,2018-12-10,161005.OF,富国天惠成长混合(LOF),8.884966505624002,3923.1454,-1.1567108440070082,-0.008902639222123976
2965,2018-12-11,161005.OF,富国天惠成长混合(LOF),8.930814902576001,3941.9239,0.47865929210780445,0.005160221698413681
2966,2018-12-12,161005.OF,富国天惠成长混合(LOF),8.92062636992,3955.3888,0.34158193667818904,-0.0011408290024085277
2967,2018-12-13,161005.OF,富国天惠成长混合(LOF),9.064397886288,4016.6209,1.548067790453361,0.016116751269035445
2968,2018-12-14,161005.OF,富国天惠成长混合(LOF),8.920060340328002,3949.5277,-1.6703891572142096,-0.015923566878980777
2969,2018-12-17,161005.OF,富国天惠成长混合(LOF),8.800628096416,3943.6464,-0.14891147617473374,-0.013389174440002649
2970,2018-12-18,161005.OF,富国天惠成长混合(LOF),8.725912190272,3902.7652,-1.03663452179689,-0.008489837921276111
2971,2018-12-19,161005.OF,富国天惠成长混合(LOF),8.563461697368,3856.2315,-1.1923264048782631,-0.018617021276595702
2972,2018-12-20,161005.OF,富国天惠成长混合(LOF),8.523839625928,3826.6547,-0.7669871479448218,-0.004626875537048103
2973,2018-12-21,161005.OF,富国天惠成长混合(LOF),8.420256210592001,3779.2219,-1.2395369772976914,-0.01215220134139039
2974,2018-12-24,161005.OF,富国天惠成长混合(LOF),8.529499921848,3790.2037,0.29058362516368835,0.012973917719817152
2975,2018-12-25,161005.OF,富国天惠成长混合(LOF),8.486481672856002,3764.1099,-0.6884537630523684,-0.00504346671975564
2976,2018-12-26,161005.OF,富国天惠成长混合(LOF),8.431576802432001,3745.0868,-0.5053810995263418,-0.006469685853398244
2977,2018-12-27,161005.OF,富国天惠成长混合(LOF),8.359125014656,3730.7067,-0.38397240886379075,-0.008592910848550184
2978,2018-12-28,161005.OF,富国天惠成长混合(LOF),8.378936050376,3755.9137,0.675662871058716,0.0023699891657638084
2979,2019-01-02,161005.OF,富国天惠成长混合(LOF),8.225542030944,3704.617,-1.365758217501107,-0.018307099912179936
2980,2019-01-03,161005.OF,富国天惠成长混合(LOF),8.12818494112,3698.762,-0.1580460274300965,-0.011835948252133188
2981,2019-01-04,161005.OF,富国天惠成长混合(LOF),8.321201031992,3787.3774,2.3958124367017852,0.0237465181058496
2982,2019-01-07,161005.OF,富国天惠成长混合(LOF),8.407237529976001,3810.3681,0.6070348310152638,0.010339432691653716
2983,2019-01-08,161005.OF,富国天惠成长混合(LOF),8.393086790176,3802.135,-0.21607098799719432,-0.0016831616508451441
2984,2019-01-09,161005.OF,富国天惠成长混合(LOF),8.487613732040002,3840.5249,1.0096932381411934,0.011262476396007859
2985,2019-01-10,161005.OF,富国天惠成长混合(LOF),8.48478358408,3833.3022,-0.18806543865917402,-0.0003334444814939719
2986,2019-01-11,161005.OF,富国天惠成长混合(LOF),8.539688454504,3860.8626,0.7189727958312248,0.006470980653769276
2987,2019-01-14,161005.OF,富国天惠成长混合(LOF),8.462708429992,3827.1869,-0.8722325420231162,-0.009014383243852397
2988,2019-01-15,161005.OF,富国天惠成长混合(LOF),8.635347455552001,3902.2962,1.9625197818272235,0.020399973245936787
2989,2019-01-16,161005.OF,富国天惠成长混合(LOF),8.675535556584,3903.1212,0.021141398748762794,0.004653906659674911
2990,2019-01-17,161005.OF,富国天惠成长混合(LOF),8.594593324928,3881.62,-0.550871953451001,-0.009329940627650468
2991,2019-01-18,161005.OF,富国天惠成长混合(LOF),8.695912621896001,3952.4268,1.8241558936732678,0.011788724973656572
2992,2019-01-21,161005.OF,富国天惠成长混合(LOF),8.737798811704002,3974.2119,0.5511828833869764,0.0048167675584196434
2993,2019-01-22,161005.OF,富国天惠成长混合(LOF),8.638177603512,3921.4169,-1.3284394825550097,-0.011401178985554372
2994,2019-01-23,161005.OF,富国天惠成长混合(LOF),8.677799674952,3918.5926,-0.0720224365840883,0.004586855383002408
2995,2019-01-24,161005.OF,富国天惠成长混合(LOF),8.730440427008,3940.7097,0.5644143767331143,0.006066140499641159
2996,2019-01-25,161005.OF,富国天惠成长混合(LOF),8.808552510704,3972.7564,0.8132215372271733,0.008947095435684727
2997,2019-01-28,161005.OF,富国天惠成长混合(LOF),8.79609985968,3971.8932,-0.021727987147669905,-0.0014137000385555654
2998,2019-01-29,161005.OF,富国天惠成长混合(LOF),8.81025059948,3984.6083,0.32012693594077235,0.001608751608751513
2999,2019-01-30,161005.OF,富国天惠成长混合(LOF),8.750251462728,3952.8123,-0.7979705307545493,-0.006810150979762231
3000,2019-01-31,161005.OF,富国天惠成长混合(LOF),8.774024705592,3994.1686,1.0462500331725826,0.002716863962740179
3001,2019-02-01,161005.OF,富国天惠成长混合(LOF),8.971003003608,4051.2609,1.4293913381623462,0.022450164505515957
3002,2019-02-11,161005.OF,富国天惠成长混合(LOF),9.154962621008,4124.96,1.8191644976505912,0.020506025616758183
3003,2019-02-12,161005.OF,富国天惠成长混合(LOF),9.267602509816001,4154.7298,0.7216991195066141,0.012303697291950133
